time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.12560828372756805,-0.06001546315137911,11.270788473926242,6.266174741428571,6.200413247065436,0.0,0.41440479793352064,-0.1720159842124545,2.2744449019866066,0.03741955595987435,-0.13629518641742105,0.0,422.2696938414909,419.6387181471752,421.3942100798017,422.27166777885134
1.2600000000000007,0.15215625963484597,-0.07066811208465051,11.409554429792237,6.268698904492469,6.192665745061905,0.0,0.4712921548461342,-0.18283310902044225,2.350855859720868,0.05003949594993151,-0.11768435458177127,0.0,434.3427557793272,435.88482907868087,435.02358366941695,436.079979396202
1.3200000000000007,0.18274681063638135,-0.08198910559756739,11.558093300950977,6.271913332057148,6.185431649987645,0.0,0.5492234607631256,-0.19413908418092254,2.5998088767649508,0.059839581925763455,-0.12706290572344547,0.0,488.6479711662895,487.93661184364686,487.5269902167083,488.2602463828341
1.3800000000000008,0.21797223773895305,-0.09388025883180758,11.719294872866277,6.276159100091244,6.177568588757001,0.0,0.6257821090280024,-0.20177974040388907,2.7730654366831726,0.0866223611400072,-0.1405286263054626,0.0,467.38602342057385,466.32036668702614,466.5060477822269,468.59602143928214
1.4400000000000008,0.25816093281172486,-0.1061376166888538,11.89261997170945,6.280954192152583,6.16933593228463,0.0,0.7147799114472175,-0.20618339877658384,3.0037221841778243,0.06108572228140855,-0.1312932760521529,0.0,484.97783879964965,485.655257075841,485.96865056937474,484.05509990080947
1.5000000000000009,0.30299377423918156,-0.11853622948547422,12.072038559282213,0.0016794851714694303,6.161632938219498,0.0,0.780294568019758,-0.2067885654535238,2.976867792827065,0.07230580555806955,-0.12312493555983199,0.0,406.38763169541505,407.10238700289904,403.8072374094133,404.8217043018467
1.560000000000001,0.3525225546637126,-0.13089080829919988,12.254996300135538,0.005996490549339484,6.153880721078236,0.0,0.8714211953585259,-0.20456346886585028,3.1211986773192892,0.07122939468695551,-0.145527191659156,0.0,462.3320329016943,460.54855972804444,460.8527315912251,460.7714318562547
1.620000000000001,0.4078850901770812,-0.1430067207455249,12.448050872071333,0.01086625713769429,6.1453536471019365,0.0,0.9749063359672029,-0.19877209289502962,3.3132295896992834,0.09593364323441747,-0.13605448727658145,0.0,476.4887559792456,477.19501559159795,475.3196175850363,477.2137679592635
1.680000000000001,0.4694006962163893,-0.1546756437826287,12.650806210228058,0.017705566446086785,6.137247293808091,0.0,1.0764079673370084,-0.18951432482221037,3.444709833523184,0.13641692975257122,-0.13327512152273896,0.0,459.62104574804164,459.82508914965223,458.3097104943074,461.52645372920995
1.740000000000001,0.5367753800037436,-0.16568578793203367,12.858708248978731,0.026318010104887435,6.129188869132124,0.0,1.1701233528156902,-0.17671293094520774,3.4850573717646265,0.15492055552299222,-0.13645279192607093,0.0,431.7276620999624,431.4422155658251,432.05798812673436,433.63484569898947
1.8000000000000012,0.6099642218736234,-0.1757551767685932,13.069267865000404,0.03593081206685689,6.1207555593144765,0.0,1.2702389944212604,-0.15805147337515899,3.5332405021522924,0.16910882209883354,-0.15036109703846315,0.0,436.25598444792496,435.0740433920194,434.6369010816508,435.8492386613989
1.8600000000000012,0.6900731539126354,-0.1843481866635499,13.287227938429137,0.04582284532969094,6.1112937961277645,0.0,1.4009912222196037,-0.12724947903512263,3.7311564250546305,0.15465664059633816,-0.1793369877829229,0.0,483.3118728584379,481.1007004010695,483.2508997720216,482.18368115773706
1.9200000000000013,0.7775365497851507,-0.19105959892358237,13.512929056387797,0.05474032740026136,6.100167072877234,0.0,1.515435223117278,-0.09560936673405455,3.7916961526975794,0.13248080303194468,-0.20186948959667017,0.0,443.02558337199514,441.1346564648823,443.39175314005973,441.58652578357993
1.9800000000000013,0.8715122949995697,-0.19587751188500258,13.739165499374264,0.06242584019264541,6.088180304768061,0.0,1.6180553253003402,-0.06436089051052665,3.7493480876151537,0.11743911604812313,-0.19590284532419922,0.0,408.8436356739471,409.3320736187629,409.72357905769536,408.40038291286885
2.0400000000000014,0.9725697268980615,-0.19846582140323868,13.966479326976364,0.06922928607803058,6.0764043690046705,0.0,1.7515873828751862,-0.02126972678512364,3.82711639785195,0.10373808055887625,-0.1969999150419452,0.0,449.2089134939921,449.0827388418226,450.2945846408094,449.19597408560776
2.1000000000000014,1.082082352323233,-0.19826795497559552,14.19940126969385,0.07497131835389581,6.064599727475583,0.0,1.899916365980239,0.028439114941563644,3.93611763189998,0.07035453270648691,-0.1962379283929502,0.0,461.28122876314,461.3051251594914,461.44889839718417,458.8128565446969
2.1600000000000015,1.19998779825425,-0.19523122170574014,14.435475913034768,0.07882518811999972,6.052504477412793,0.0,2.03123635063952,0.07311366461424312,3.9326403051024754,0.04772346898586077,-0.21528953800979891,0.0,427.2020898932633,425.5320513664068,426.7519184334473,424.8186731537312
2.2200000000000015,1.3265740385496112,-0.18925621968993064,14.673773287266942,0.08185914800282035,6.039536959712642,0.0,2.1894378549885047,0.126285960711357,4.009811777298836,0.0557167296144727,-0.21784823774981454,0.0,453.4242553902104,453.1734661833735,453.279321275249,453.92283689339195
2.2800000000000016,1.4633100380881918,-0.17990037844973877,14.918239615969481,0.08522743763941332,6.026266202567051,0.0,2.3696126158983706,0.1858468528483196,4.137983441103867,0.05696764651719053,-0.2288331950781856,0.0,471.30046940498517,470.40496104031246,471.37005771161114,471.4686681645926
2.3400000000000016,1.6101058194189326,-0.1672369240777043,15.166446017867575,0.08877529353055547,6.012526665761495,0.0,2.5246735299307335,0.23652701335397747,4.1350062706425925,0.06313839288950282,-0.2293117355744929,0.0,431.785820884743,431.6916239196226,430.5874547254248,431.11179524905106
2.4000000000000017,1.7659629276260473,-0.15162466417987333,15.412716373996046,0.09362757686265422,5.999193856423531,0.0,2.6715717213578283,0.2842047716100353,4.07368253808181,0.10304826813921511,-0.2108734751496644,0.0,411.86238605435307,413.4366547354388,410.4475353366125,413.9800743026508
2.4600000000000017,1.9322373547492717,-0.13262246433847474,15.65999669427686,0.09981624479575046,5.9867556453242905,0.0,2.8719250036122443,0.34973010053227194,4.167907478192405,0.1033360128166808,-0.20098931773037385,0.0,464.4115754685561,465.14600790249074,465.50813670219907,465.5393750910818
2.520000000000002,2.1088223305921656,-0.11020758726997411,15.906538246200066,0.10632483098421197,5.974952157860674,0.0,3.0150680976411834,0.3978730192660731,4.050055143721944,0.11715730123833165,-0.18933968218124825,0.0,394.82120147948973,395.8515158579173,394.098276702941,395.38579102771314
2.580000000000002,2.295309212995841,-0.0844257313317026,16.149555256485478,0.11361357799917027,5.963646863306323,0.0,3.2019710286446514,0.46208015032791844,4.049826254704291,0.1289550786925794,-0.18664856649485462,0.0,436.547554918951,436.7368775460008,437.05541227545564,438.0512248601174
2.640000000000002,2.4925104240951157,-0.05490267221165107,16.39044902361919,0.12101252947234453,5.953097360220461,0.0,3.3721324520655567,0.5225706729034527,3.979599356263872,0.10859736645415087,-0.16008482462941062,0.0,413.2464256176133,415.5487579197923,415.06793227727513,413.2919424692092
2.700000000000002,2.7011206286124176,-0.021269831171271483,16.630117471885725,0.12771427255680923,5.944331799861386,0.0,3.5821036356311176,0.5990363638140014,4.008531967924446,0.11726163755120067,-0.1271659498398176,0.0,448.4484665778281,451.09422241292185,448.60497418357556,449.31893205444476
2.760000000000002,2.9237401933413336,0.017534783764414395,16.875035039371184,0.13507890827466884,5.937321423361475,0.0,3.8388537800302833,0.6950674645768157,4.154011869018738,0.1319105808386572,-0.10163511307400765,0.0,486.88114544746315,488.7764551601639,488.27321942487737,489.376998616508
2.820000000000002,3.1610394352771993,0.061940347427398026,17.126285901774306,0.14262926412339194,5.930910434103911,0.0,4.071331586962299,0.7857457772274153,4.2200218481390355,0.10954221653427303,-0.12011423077340885,0.0,467.54569666787825,466.0938998489069,466.39719387507154,464.6599904714181
2.880000000000002,3.4117127048857427,0.11166174936916275,17.3796223682105,0.14993050534965136,5.9239339041492265,0.0,4.284754323169613,0.8721504646070979,4.223789399430872,0.13881693695368275,-0.10953702077179826,0.0,447.74398920076993,448.591785569968,446.3779557422281,448.77370299585505
2.940000000000002,3.6770070065094456,0.1673852217719529,17.63764680657236,0.158019549258686,5.917463092939153,0.0,4.558486752590894,0.9859731808343177,4.375443331436837,0.1253072770944279,-0.1046669620112257,0.0,496.9150063769547,497.2630466899884,497.28773233521366,496.31158476256786
